coffee name,coffee rating,roaster name,roaster city,coffee origin country,coffee origin city,roast level,price,aroma,acidity,body,flavor,aftertaste,species (variety),price per kg USD,roaster country
Panama Abu Natural ASD Geisha BOP GN11,96,Kakalove Cafe,Chia-Yi,Panama,Boquete growing region,Medium-Light,39.6,9,9,9,10,9,Geisha,349.20634920634916,Taiwan
Ethiopia Kochere Boji,95,Lexington Coffee Roasters,Lexington,Ethiopia,Yirgacheffe growing region,Medium-Light,19.95,9,9,9,9,9,Landrace,58.64369910932126,United States of America
Panama Finca Minerva-Mirage Pacamara BOP PAC04,95,Kakalove Cafe,Chia-Yi,Panama,Boquete growing region,Medium-Light,19.8,9,9,9,9,9,Pacamara;Typica,174.60317460317458,Taiwan
Tanzania Shimiligwanda,94,Lexington Coffee Roasters,Lexington,United Republic of Tanzania,Songwe Region,Light,17.95,9,9,9,9,8,Bourbon,52.76463152943943,United States of America
Ethiopia Natural Guji Blue-Donkey 2020,95,Kakalove Cafe,Chia-Yi,Ethiopia,Guji Zone;Oromia Region,Medium-Light,10.73,9,9,9,9,9,,47.31040564373898,Taiwan
Kenya Washed Peaberry Rnyeusi,94,Kakalove Cafe,Chia-Yi,Kenya,Central Province,Medium-Light,10.73,9,9,9,9,8,,47.31040564373898,Taiwan
Ethiopia COE 2nd place Washed Sidamo Rumudamo,94,Kakalove Cafe,Chia-Yi,Ethiopia,Arbegona;Sidama (also Sidamo) growing region,Medium-Light,11.55,9,9,9,9,8,74110,577.5,Taiwan
Ethiopia Yirgacheffe Natural Haru Suke G1,94,Kakalove Cafe,Chia-Yi,Ethiopia,Gedeo;Yirgacheffe growing region,Medium-Light,10.23,9,9,9,9,8,Landrace,45.10582010582011,Taiwan
Finca Sophia Gesha Washed,98,Equator Coffees,San Rafael,Panama,Nueva Suiza;Chiriquí,Medium-Light,50.0,10,10,9,10,9,Geisha,440.9171075837742,United States of America
Colombia Granja La Esperanza Java Anaerobic,95,Bird Rock Coffee Roasters,San Diego,Colombia, Valle del Cauca growing region,Medium-Light,85.0,9,9,9,9,9,Java,499.7060552616108,United States of America
Shantawene Ethiopia Daya Bensa Natural,94,Cafe Virtuoso,San Diego,Ethiopia,Sidamo (also Sidama) growing region,Light,19.0,9,9,9,9,8,Landrace,55.85114200887739,United States of America
Kenya AA FAQ,94,Small Eyes Cafe,Yilan,Kenya,,Medium-Light,10.89,9,9,9,9,8,SL28;SL34,54.45,China
Ardent Ethiopia Natural,97,JBC Coffee Roasters,Madison,Ethiopia,Sidamo (also Sidama) growing region,Medium-Light,35.0,10,9,9,10,9,Landrace,154.320987654321,United States of America
Ethiopia Dur Feres Natural,94,Red Rooster Coffee Roaster,Floyd,Ethiopia,Sidamo (also Sidama) growing region,Medium-Light,18.99,9,9,9,9,8,,55.82174667097798,United States of America
Kenya AA Ares Phoenix Special,96,Simon Hsieh’s Aroma Roast Coffees,Taoyuan,Kenya,Nyeri growing region,Medium,29.7,9,9,9,9,10,,130.95238095238093,Taiwan
GW01 Finca Sophia Olympus Geisha,98,GK Coffee,Yilan,Panama,Nueva Suiza;Chiriquí,Medium-Light,165.0,10,10,9,10,9,Geisha,8250.0,China
La Esperanza Colombian Natural X.O.,94,Durango Coffee Company,Durango,Colombia,Valle de Cauca,Medium-Light,16.95,9,9,9,9,8,,49.82509773949852,Mexico
Taiwan Geisha Honey,94,Paradise Roasters,Minneapolis,Taiwan,Alishan,Light,64.95,9,9,9,9,8,Geisha;Robusta,572.7513227513227,United States of America
Camilina Geisha,95,Bird Rock Coffee Roasters,San Diego,Panama,Piedra Candela;Chiriqui Province,Medium-Light,85.0,9,9,9,9,9,Geisha,499.7060552616108,United States of America
Hacienda La Esmeralda Buenos Aires Geisha Natural,95,PT's Coffee Roasting Co.,Topeka,Panama,Jaramillo,Medium-Light,65.0,9,9,9,9,9,Geisha;Java,286.59611992945327,United States of America
Ethiopia Sidama Bona Washed G1,94,Singsun Coffee,Hsinchu,Ethiopia,Sidamo (also Sidama) growing region,Medium-Light,29.0,9,9,9,9,8,Landrace,127.86596119929453,Taiwan
Sidama Extreme Papilio Washed,94,Pro Aroma Enterprise Coffee,Taichung,Ethiopia,Sidamo (also Sidama) growing region,Medium-Light,25.0,9,9,9,9,8,,73.48834474852288,Taiwan
Finca Santa Isabel,94,El Gran Café,Antigua,Guatemala,Cobán growing region;Alta Verapaz,Medium-Light,13.0,9,9,9,9,8,Caturra,38.2139392692319,Antigua and Barbuda
Finca San Carlos,94,El Gran Café,Antigua,Guatemala,Antigua growing region,Medium-Light,13.0,9,9,9,9,8,Bourbon;Catuai,38.2139392692319,Antigua and Barbuda
Ethiopia Natural Guji D Minor Special Lot,97,Kakalove Cafe,Chia-Yi,Ethiopia,Guji Zone;Oromia Region,Medium-Light,13.2,10,9,9,10,9,Landrace,58.201058201058196,Taiwan
2020 Savage Auction Deborah Carbonic-Macerated Natural Geisha,94,Kakalove Cafe,Chia-Yi,Panama,Chiriqui;Boquete growing region,Medium-Light,24.75,9,9,9,9,8,Geisha,218.25396825396825,Taiwan
Costa Rica Cordillera del Fuego,94,Peach Coffee Roasters,Johns Creek,Costa Rica,Tarrazu,Medium-Light,29.99,9,9,9,9,8,,105.78483245149911,United States of America
Ethiopia Bombe Mountains,94,modcup coffee,Jersey City,Ethiopia,Bombe mountains;Sidama Region,Medium-Light,25.0,9,9,9,9,8,Landrace,73.48834474852288,United States of America
Ethiopia Yirgacheffe G1 Natural Asfaw Maru,94,RamsHead Coffee Roasters,Bozeman,Ethiopia,Yirgacheffe growing region,Medium-Light,16.95,9,9,9,9,8,,49.82509773949852,United States of America
Coffea Diversa Rume Sudan Winey,95,Paradise Roasters,Minneapolis,Guatemala,Suchitan,Light,19.95,9,9,9,9,9,Landrace;Robusta,175.9259259259259,United States of America
Hawai’i Puna Anaerobic Washed,94,Paradise Roasters,Minneapolis,Hawaii,Puna growing region,Medium-Light,19.95,9,9,9,9,8,Robusta;Caturra;Typica,175.9259259259259,United States of America
Colombia Hacienda Casablanca,94,Stereo Coffee Roasters,Toronto;Ontario,Colombia,Cundinamarca,Medium-Light,20.0,9,9,9,9,8,Geisha;Castillo,58.79067579881831,Canada
Ethiopia Natural Guji Kercha Lot Riverside,94,Kakalove Cafe,Chia-Yi,Ethiopia,Guji Zone;Oromia Region,Medium-Light,9.08,9,9,9,9,8,Landrace,40.035273368606695,Taiwan
Costa Rica Yellow Honey Lot Kinka Bear,94,Kakalove Cafe,Chia-Yi,Costa Rica,,Medium-Light,8.25,9,9,9,8,9,,36.37566137566137,Taiwan
San Diego Natural,95,JBC Coffee Roasters,Madison,Costa Rica,Tarrazu,Medium-Light,17.9,9,9,9,9,9,,52.61765483994238,United States of America
Buna Boka #1,94,JBC Coffee Roasters,Madison,Ethiopia,idamo (also Sidama) growing region,Medium-Light,18.75,9,9,9,9,8,Landrace,55.116258561392165,United States of America
El Jardin,94,JBC Coffee Roasters,Madison,Colombia,Antioquia,Medium-Light,28.0,9,9,9,9,8,Caturra,123.45679012345678,United States of America
Kenya Wachuri,95,Equator Coffees,San Rafael,Kenya,Nyeri growing region,Medium,22.0,9,9,8,10,9,Ruiru 11;Batian,64.66974337870015,United States of America
Kenya Baragwi Guama AB,95,Flight Coffee Co.,Bedford,Kenya,Kirinyaga District,Medium-Light,17.0,9,9,9,9,9,SL28,49.97207442899556,United States of America
Kenya ARES,95,Coffee Please,Taipei,Kenya,Nyeri growing region,Medium-Light,12.54,9,9,9,9,9,,109.04347826086956,Taiwan
Empress Kenya,95,DoDo Kaffa,Taipei,Kenya,Kiambu growing region,Medium-Light,18.15,9,9,9,9,9,,80.66666666666666,Taiwan
Kenya Kiambu AB Top Lot,94,Evie's Cafe,Chia-Yi,Kenya,Kiambu growing region,Medium-Light,14.85,9,9,9,9,8,,65.41850220264317,Taiwan
Kenya Kiambu Maua Lot AB,94,Kakalove Cafe,Chia-Yi,Kenya,Kiambu growing region,Medium-Light,10.73,9,9,9,9,8,,47.31040564373898,Taiwan
Kenya Thunguri AA,94,Klatch Coffee,Los Angeles,Kenya,Kirinyaga District,Medium-Light,21.95,9,9,9,9,8,SL28,64.5227666892031,United States of America
Kenya Kirinyaga Kabare Karani AA,94,Pop Coffee Works,Toronto;Ontario,Kenya,Kirinyaga District,Medium-Light,16.15,9,9,9,9,8,SL28;SL34;Batian;Ruiru 11,71.77777777777777,Canada
Kenya Kirinyaga Kii,94,Small Eyes Cafe,Yilan,Kenya,Kirinyaga District,Medium-Light,16.5,9,9,9,9,8,SL28;SL34;Batian;Ruiru 11,82.5,China
Kenya Rungeto,94,Steady State Roasting,Carlsbad,Kenya,Kirinyaga District,Medium-Light,23.0,9,9,9,9,8,SL28;SL34;Batian;Ruiru 11,67.60927716864106,United States of America
Kenya AA Top Gatomboya,94,States Coffee,Martinez,Kenya,Nyeri growing region,Medium-Light,12.0,9,9,9,9,8,SL28;SL34,52.910052910052904,United States of America
Heart & Soul Espresso Blend,94,States Coffee,Martinez,Guatemala;Ethiopia,,Medium,12.0,9,9,9,8,9,,52.910052910052904,United States of America
Ethiopia Banko Gotiti,94,Bird Rock Coffee Roasters,San Diego,Ethiopia,Kochere;Yirgacheffe growing region,Medium-Light,20.0,9,9,9,9,8,Landrace,58.79067579881831,United States of America
Ethiopia Yabitu Koba,94,Amavida Coffee Roasters,Santa Rosa Beach,Ethiopia,Guji Zone,Medium-Light,20.0,9,9,9,9,8,Landrace,58.79067579881831,United States of America
Ethiopia Banko Gotiti,94,PT's Coffee Roasting Co.,Topeka,Ethiopia,Kochere;Yirgacheffe growing region,Medium-Light,19.5,9,9,9,9,8,Java;Landrace,57.32090890384785,United States of America
Rhapsody of Dreams,94,Evie's Cafe,Chia-Yi,Colombia,Kenya,Medium-Light,14.85,9,9,9,9,8,,65.41850220264317,Taiwan
Ethiopia Reko Yirgacheffe,94,Temple Coffee Roasters,Sacramento,Ethiopia,Yirgacheffe growing region,Medium-Light,20.5,9,9,9,9,8,,60.26044269378877,United States of America
Colombia Asobombo Inza,94,Flight Coffee Co.,Bedford,Colombia,Cauca,Light,16.0,9,9,9,9,8,Castillo;Caturra,47.032540639054645,United States of America
Ethiopia Sidamo Natural Twakok G1,94,Bona Kafo Roastery,Kaohsiung,Ethiopia,Sidamo (also Sidama) growing region,Medium-Light,18.15,9,9,9,8,9,,78.91304347826086,Taiwan
Panama Boquete Torre Lot #1 Geisha Honey,94,Bona Kafo Roastery,Kaohsiung,Panama,Boquete,Light,82.5,9,9,9,9,8,Geisha,825.0,Taiwan
Yellow Caturra (special lot),94,Miranda Farms,Ka'u,Hawaii,Ka’u growing region,Medium-Light,15.0,9,9,9,9,8,Caturra,132.27513227513228,Israel
Hawai’i Kilauea Volcano Yeast Fermentation Washed,96,Paradise Roasters,Minneapolis,Hawaii,Puna,Medium-Light,29.95,9,9,9,10,9,Robusta;Caturra;Typica,264.10934744268076,United States of America
Kona Pink Honey Black Rock Farm,94,Paradise Roasters,Minneapolis,Hawaii,Kona,Medium-Light,24.95,9,9,9,9,8,Robusta;Typica,220.0176366843033,United States of America
Ethiopia Kayon Mountain,94,Lexington Coffee Roasters,Lexington,Ethiopia,Odo Shakiso District;Guji Zone,Medium-Light,19.95,9,9,9,9,8,,58.64369910932126,United States of America
Benti Nenqa #209 Ethiopia,94,JBC Coffee Roasters,Madison,Ethiopia,Guji Zone;Oromia Region,Medium-Light,18.75,9,9,9,9,8,,55.116258561392165,United States of America
El Salvador Santa Elena Pacamara,94,GK Coffee,Yilan,El Salvador,Chalatenango,Medium-Light,16.5,9,9,9,9,8,Pacamara,82.5,China
Ethiopia Sheka Kawo Kamina Natural,95,Paradise Roasters,Minneapolis,Ethiopia,Illubabor Zone;Oromia Region,Medium-Light,24.95,9,9,9,9,9,Landrace;Robusta,73.34136805902584,United States of America
Black Swan Blend,94,Kakalove Cafe,Chia-Yi,Colombia;Guatemala;Ethiopia,,Medium-Light,8.58,9,9,9,8,9,,37.83068783068783,Taiwan
Indonesia Lintong Mandheling,94,Peacock Coffee Roaster,Taipei,Indonesia,Lintong growing region;North Sumatra Province,Medium-Light,14.85,9,9,9,9,8,,66.0,Taiwan
Ethiopia Yirgacheffe Natural Farm Direct,94,Dragonfly Coffee Roasters,Henderson,Ethiopia,Yirgacheffe growing region,Medium-Light,22.0,9,9,9,9,8,Landrace,64.66974337870015,United States of America
Kenya Karatina AA 2020,94,Dragonfly Coffee Roasters,Henderson,Kenya,Nyeri growing region,Medium-Light,24.0,9,9,9,9,8,,70.54881095858197,United States of America
Colombia San Luís Gesha,94,Peach Coffee Roasters,Johns Creek,Colombia,Tolima,Medium-Light,24.99,9,9,9,9,8,Geisha,88.14814814814814,United States of America
Karani Kenya,95,JBC Coffee Roasters,Madison,Kenya,Kirinyaga,Medium-Light,21.0,9,9,9,9,9,SL28;SL34;Batian;Ruiru 11,61.73020958875922,United States of America
Miraflores Colombia,95,JBC Coffee Roasters,Madison,Colombia,Sevilla;San Augustin;Huila,Medium-Light,22.0,9,9,9,9,9,Castillo;Caturra,64.66974337870015,United States of America
Kenya Gatuya,94,Drink Coffee Do Stuff,Truckee,Kenya,Murang'a County,Medium-Light,21.0,9,9,9,9,8,,61.73020958875922,United States of America
Flight Seasonal Espresso,94,Red Rooster Coffee Roaster,Floyd,Ethiopia,,Medium-Light,18.49,9,9,9,8,9,,54.351979776007525,United States of America
Kenya Gicherori,94,Temple Coffee Roasters,Sacramento,Kenya,Embu,Medium-Light,23.5,9,9,9,9,8,Ruiru 11;Batian,69.0790440636115,United States of America
Ethiopia Kayon Mountain (Natural),94,Red Rooster Coffee Roaster,Floyd,Ethiopia,Odo Shakiso District;Guji Zone,Light,18.99,9,9,9,9,8,,55.82174667097798,United States of America
Ethiopia Kayon Mountain (Washed),94,Red Rooster Coffee Roaster,Floyd,Ethiopia,Odo Shakiso District;Guji Zone,Light,18.49,9,9,9,9,8,,54.351979776007525,United States of America
Ethiopia Dame Dabaye,95,Indaba Coffee Roasters,Spokane,Ethiopia,Guji Zone;Oromia Region,Medium-Light,16.0,9,9,9,9,9,,47.032540639054645,United States of America
Kenya Nyeri AB Nyeshun,96,Kakalove Cafe,Chia-Yi,Kenya,Nyeri growing region,Medium-Light,13.2,9,9,9,10,9,,58.201058201058196,Taiwan
Ethiopia Guji Bishala,94,Kakalove Cafe,Chia-Yi,Ethiopia,Guji Zone;Oromia Region,Medium-Light,9.57,9,9,9,9,8,,42.195767195767196,Taiwan
Ethiopia Wegida Natural,94,Wonderstate Coffee,Viroqua,Ethiopia,Yirgacheffe growing region,Light,20.0,9,9,9,9,8,,58.79067579881831,United States of America
Ka’u Red Caturra Peaberry,94,Origin Coffee Roasters,Kihei;Maui,Hawaii,Wood Valley;Ka’u,Medium-Light,50.0,9,9,9,9,8,Caturra,146.97668949704575,United States of America
Wush Wush Ginbo Keffa Ethiopia,95,Equiano Coffee,Eugene,Ethiopia,Sidama growing region,Medium-Light,24.0,9,9,9,9,9,Wush Wush,52.911219383143376,United States of America
Burundi Karehe,95,Boon Boona Coffee,Renton,Burundi,Ngozi Province,Medium-Light,20.0,9,9,9,9,9,Bourbon,58.79067579881831,United States of America
Ethiopia Guji Natural,94,Portrait Coffee,Atlanta,Ethiopia,Guji Zone;Oromia Region,Light,18.0,9,9,9,9,8,,52.91160821893648,United States of America
Ethiopia Gera Estate Natural,94,Merge Coffee Company,Harrisonburg,Ethiopia,Agaro Gera;Jimma Zone;Oromia Region,Light,15.99,8,9,9,9,9,,47.003145301155236,United States of America
Estelí Nicaragua,94,Dávila Kafe,Washington,Nicaragua,Dipilto,Medium-Light,15.0,9,9,9,9,8,Caturra,66.13756613756614,United States of America
Limu Ethiopia Natural,94,BLK & Bold,Des Moines,Ethiopia,Jimma Zone;Oromia State,Light,14.0,9,8,9,9,8,,41.15347305917282,United States of America
Colombia Finca El Roblar,94,BeanFruit Coffee Co.,Jackson,Colombia,Suaza;Huila,Medium-Light,16.5,9,9,9,9,8,Castillo;Caturra,48.50230753402511,United States of America
Guatemala Bella Carmona,94,Conscious Cup Coffee Roasters,Crystal Lake,Guatemala,Antigua,Medium-Light,19.0,9,9,9,9,8,Bourbon;Caturra,55.85114200887739,United States of America
Ethiopia Yirgacheffe Kochere Debo,94,Jackrabbit Java,Thermopolis,Ethiopia,Yirgacheffe growing region,Medium-Light,14.0,9,9,9,9,8,Java,41.15347305917282,United States of America
Kilauea Volcano Champagne Natural,95,Paradise Roasters,Minneapolis,Hawaii,Volcano;Puna District,Light,29.95,9,9,9,9,9,Robusta;Caturra;Typica,264.10934744268076,United States of America
Nicaragua La Benedicion SL28 Natural,94,Paradise Roasters,Minneapolis,Nicaragua,Nueva Segovia,Light,19.95,9,9,9,9,8,SL28;Robusta,117.28395061728395,United States of America
Colombia Tolima Geisha,94,Paradise Roasters,Minneapolis,Colombia,Tolima,Light,19.98,9,9,9,9,8,Geisha;Robusta,176.19047619047618,United States of America
Ethiopia Haro Guta Natural,94,David's Nose,Taipei,Ethiopia,Guji Zone;Oromia Region,Light,13.2,9,9,9,9,8,,58.201058201058196,Taiwan
Kenya AA Kirinyaga Kii,95,94 Fresh Coffee,Kaohsiung,Kenya,Kirinyaga District,Medium-Light,19.8,9,9,9,9,9,SL28;SL34,87.30158730158729,Taiwan
Colombia Antioquia La Papaya Bourbon Chiroso,94,94 Fresh Coffee,Kaohsiung,Colombia,Antioquia Department,Medium-Light,23.1,9,9,9,9,8,Bourbon,101.85185185185185,Taiwan
Karimiuki Espresso,96,JBC Coffee Roasters,Madison,Kenya,Kirinyaga,Medium-Light,21.0,9,9,9,9,10,SL28;SL34;Batian;Ruiru 11,61.73020958875922,United States of America
Karimiuki Kenya,95,JBC Coffee Roasters,Madison,Kenya,Kirinyaga,Medium-Light,21.0,9,9,9,9,9,SL28;SL34;Batian;Ruiru 11,61.73020958875922,United States of America
Colombia San Pedro,94,Corvus Coffee Roasters,Denver,Colombia,Acevedo;Huila Department,Medium-Light,19.0,9,9,9,9,8,,55.85114200887739,United States of America
"DR Congo, Gera Village, SOPACDI",94,Conscious Cup Coffee Roasters,Crystal Lake,Democratic Republic of the Congo,South Kivu Province,Medium-Light,21.0,9,9,9,9,8,Bourbon,61.73020958875922,United States of America
El Floral Colombia,95,JBC Coffee Roasters,Madison,Colombia,Planadas;Tolima Department,Medium-Light,21.0,9,9,9,9,9,Castillo;Caturra,61.73020958875922,United States of America
El Salvador Geisha Natural,94,Paradise Roasters,Minneapolis,El Salvador,Chalatenango,Medium-Light,16.95,9,9,9,9,8,Geisha;Robusta,99.64726631393297,United States of America
Ethiopia Natural Guji Lot D Minor,95,Kakalove Cafe,Chia-Yi,Ethiopia,Guji Zone;Oromia Region,Medium-Light,9.08,9,9,9,9,9,,40.035273368606695,Taiwan
Taiwan Natural Alishan Zhuo-Wu Farm Geisha,94,Kakalove Cafe,Chia-Yi,Taiwan,Alishan;Chaiyi,Medium-Light,33.0,9,9,9,9,8,Geisha,291.005291005291,Taiwan
All Rise,94,RND & Red Rooster Coffee Roaster,Roanoke;Virginia and Floyd,Ethiopia;Democratic Republic of the Congo,,Medium-Light,20.0,9,9,9,9,8,,58.79067579881831,United States of America
Guji Uraga Nitro Cold Brew,94,Corvus Coffee Roasters,Denver,Ethiopia,Guji Zone;Oromia region,,3.99,9,9,9,9,8,,17.592592592592595,United States of America
Kamoini Black Coffee,94,Four Barrel Coffee,San Francisco,Kenya,Nyeri growing region,,4.0,9,8,9,9,9,,,United States of America
Ethiopia Nano Challa Cold Brew,94,Bonfire Coffee Company,Carbondale,Ethiopia,Jimma Zone;Oromia State,,18.99,9,9,9,8,9,,13.397014419956541,United States of America
Brazil Ipanema Black Edition A-41 Red Cherry,94,GK Coffee,Yilan,Brazil,Ipanema,,6.6,9,9,9,9,8,Typica,44.0,China
Costa Rica Hacienda Tobosi Copey Villa Sarchi Black Honey,94,Atom Coffee Roasters,Douliou City,Costa Rica,Tobosi;Cartago Province,Medium-Light,14.85,9,9,9,9,8,Villa Sarchi,67.5,Taiwan
Sudan Rume,94,modcup coffee,Jersey City,Colombia,Valle del Cauca growing region,Light,30.0,9,9,9,9,8,Sudan Rume,176.36684303350972,United States of America
Ethiopia Sidama Keramo Village,94,modcup coffee,Jersey City,Ethiopia,Sidamo (also Sidama) growing region,Medium-Light,25.0,9,9,9,9,8,,73.48834474852288,United States of America
Red Bourbon Natural Exclusive Reserve,95,Hala Tree Kona Coffee,Captain Cook,Hawaii,North Kona growing district,Medium-Light,38.0,9,9,9,10,8,Bourbon,167.5485008818342,United States of America
Nano Genji Agaro Gera,94,Temple Coffee Roasters,Sacramento,Ethiopia,Agaro Gera;Jimma Zone;Oromia State,Medium,21.0,9,9,9,9,8,,61.73020958875922,United States of America
Sumatra Pantan Musara,94,Revel Coffee,Billings,Indonesia,Aceh Province;Sumatra,Medium-Light,21.0,9,9,9,9,8,,61.73020958875922,United States of America
Kona Classic Black Rock Farm,94,Paradise Roasters,Minneapolis,Hawaii,Kona,Medium,18.95,9,9,9,9,8,Robusta;Typica,167.10758377425043,United States of America
Ethiopian Yirgacheffe Natural,94,Dragonfly Coffee Roasters,Henderson,Ethiopia,Yirgacheffe growing region,Medium-Light,20.0,9,9,9,9,8,,58.79067579881831,United States of America
Colombia Cauca At’e,94,States Coffee & Mercantile,Martinez,Colombia,Paéz;Cauca Department,Medium-Light,12.0,9,9,9,9,8,Caturra,52.910052910052904,United States of America
Sumatra Pantan Musara,94,Paradise Roasters,Minneapolis,Indonesia,Pantan Musara;Gayo;Sumatra,Medium-Light,24.95,9,9,9,9,8,Robusta,73.34136805902584,United States of America
Sumatra Gayo G1 Triple-Picked Lot 005,94,Kakalove Cafe,Chia-Yi,Indonesia,Aceh Province;Sumatra,Medium-Light,7.43,9,9,9,9,8,,32.760141093474424,Taiwan
Nano Genji #4 Espresso,96,JBC Coffee Roasters,Madison,Ethiopia,Agaro Gera;Jimma Zone;Oromia State,Medium-Light,18.75,9,9,9,9,10,,55.116258561392165,United States of America
Ignacio Quintero Colombia,95,JBC Coffee Roasters,Madison,Colombia,Inza;Cauca Department,Medium-Light,18.0,9,9,9,9,9,Castillo;Caturra,52.91160821893648,United States of America
Ka’u Giant Maragogipe,94,Big Island Coffee Roasters,Mountain View,Hawaii,Ka’u growing region,Medium-Light,35.0,9,9,9,9,8,Maragogipe,123.45679012345678,United States of America
Organic Ethiopia Agaro-Nano Challa,94,Paradise Roasters,Minneapolis,Ethiopia,Agaro Gera;Jimma Zone;Oromia State,Medium-Light,22.95,9,9,9,9,8,Robusta,67.462300479144,United States of America
Kerinci Palompek Sumatra,94,JBC Coffee Roasters,Madison,Indonesia,Jambi Province;Sumatra,Medium-Light,17.8,9,9,9,9,8,,52.32370146094829,United States of America
